code,stock,sector,industry,Oppr,Clpr,change,Dampltd,DMC
600406,国电南瑞,信息传输、软件和信息技术服务业,软件和信息技术服务业,18.23,18.14,-0.49%,1.1001,83845168368
600410,华胜天成,信息传输、软件和信息技术服务业,软件和信息技术服务业,11.11,10.93,-1.62%,2.6103,12009265176
600446,金证股份,信息传输、软件和信息技术服务业,软件和信息技术服务业,21,20.18,-3.90%,6.0375,17217787567
600476,湘邮科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,16.93,16.73,-1.18%,2.7663,2694701100
600536,中国软件,信息传输、软件和信息技术服务业,软件和信息技术服务业,60.53,60.26,-0.45%,3.797,29802353243
600556,综合T慧球,信息传输、软件和信息技术服务业,软件和信息技术服务业,8.36,8.35,-0.12%,1.4303,3296527462
600570,恒生电子,信息传输、软件和信息技术服务业,软件和信息技术服务业,71.9,70.86,-1.45%,2.6685,56910977571
600571,信雅达,信息传输、软件和信息技术服务业,软件和信息技术服务业,8.99,8.96,-0.33%,2.3464,3939525793
600588,用友网络,信息传输、软件和信息技术服务业,软件和信息技术服务业,31.73,31.35,-1.20%,3.7365,77940318926
600602,云赛智联,信息传输、软件和信息技术服务业,软件和信息技术服务业,7.35,7.33,-0.27%,2.4457,7874640917
600654,*综合T中安,信息传输、软件和信息技术服务业,软件和信息技术服务业,1.55,1.54,-0.65%,1.9355,1975852328
600701,*综合T工新,信息传输、软件和信息技术服务业,软件和信息技术服务业,2.43,2.42,-0.41%,1.2346,2504059228
600718,东软集团,信息传输、软件和信息技术服务业,软件和信息技术服务业,11.08,11.08,0.00%,2.615,13765462869
600728,佳都科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,9.07,9.16,0.99%,4.1896,15001720118
600756,浪潮软件,信息传输、软件和信息技术服务业,软件和信息技术服务业,21.44,21.25,-0.89%,2.6389,6887098501
600767,综合T运盛,信息传输、软件和信息技术服务业,软件和信息技术服务业,6.3,6.33,0.48%,3.3123,2158594452
600797,浙大网新,信息传输、软件和信息技术服务业,软件和信息技术服务业,8.66,8.68,0.23%,2.1864,9084797103
600845,宝信软件,信息传输、软件和信息技术服务业,软件和信息技术服务业,32.53,31.71,-2.52%,3.6465,26733440591
600850,华东电脑,信息传输、软件和信息技术服务业,软件和信息技术服务业,19.93,19.96,0.15%,2.4169,8507622357
600892,大晟文化,信息传输、软件和信息技术服务业,软件和信息技术服务业,5.09,5.19,1.96%,4.1667,2903619136
601519,大智慧,信息传输、软件和信息技术服务业,软件和信息技术服务业,6.37,6.44,1.10%,7.9365,12800788000
603039,泛微网络,信息传输、软件和信息技术服务业,软件和信息技术服务业,69.5,68.49,-1.45%,3.0469,10390854601
603138,海量数据,信息传输、软件和信息技术服务业,软件和信息技术服务业,17.66,17.62,-0.23%,2.3649,3710945381
603189,网达软件,信息传输、软件和信息技术服务业,软件和信息技术服务业,18.24,18.63,2.14%,4.1667,4113504000
603220,中贝通信,信息传输、软件和信息技术服务业,软件和信息技术服务业,29.55,29.08,-1.59%,2.4906,9822060800
603232,格尔软件,信息传输、软件和信息技术服务业,软件和信息技术服务业,25.5,25.8,1.18%,3.7257,3128714400
603322,超讯通信,信息传输、软件和信息技术服务业,软件和信息技术服务业,18.76,18.63,-0.69%,4.2918,2915967600
603383,顶点软件,信息传输、软件和信息技术服务业,软件和信息技术服务业,75.68,73.25,-3.21%,7.207,8803568830
603421,鼎信通讯,信息传输、软件和信息技术服务业,软件和信息技术服务业,17.68,17.32,-2.04%,2.9697,8127338382
603602,纵横通信,信息传输、软件和信息技术服务业,软件和信息技术服务业,21.6,21.25,-1.62%,2.933,3332000000
603636,南威软件,信息传输、软件和信息技术服务业,软件和信息技术服务业,9.54,9.81,2.83%,4.5263,5166774670
603869,新智认知,信息传输、软件和信息技术服务业,软件和信息技术服务业,11.75,11.79,0.34%,2.1277,5948060989
603918,金桥信息,信息传输、软件和信息技术服务业,软件和信息技术服务业,10.86,11.17,2.85%,4.1513,2606243601
603990,麦迪科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,28.27,28.05,-0.78%,4.6809,3166529774
900901,云赛B股,信息传输、软件和信息技术服务业,软件和信息技术服务业,0.573,0.57,-0.52%,1.7452,1119662755
900926,宝信B,信息传输、软件和信息技术服务业,软件和信息技术服务业,1.878,1.83,-2.56%,3.2884,3644571285
1,平安银行,金融业,货币金融服务,14.92,14.99,0.47%,2.882,2.57E+11
2142,宁波银行,金融业,货币金融服务,22.6,22.69,0.40%,1.9754,1.27E+11
2807,江阴银行,金融业,货币金融服务,4.48,4.45,-0.67%,1.1136,9665298798
2839,张家港行,金融业,货币金融服务,5.4,5.37,-0.56%,0.9225,9706586524
2936,郑州银行,金融业,货币金融服务,4.78,4.76,-0.42%,1.2526,20962715844
2948,青岛银行,金融业,货币金融服务,5.75,5.72,-0.52%,1.3841,15710866714
2958,青农商行,金融业,货币金融服务,6.4,6.31,-1.41%,2.1705,35055555558
2966,苏州银行,金融业,货币金融服务,10.85,10.75,-0.92%,2.0947,35833333341
600000,浦发银行,金融业,货币金融服务,11.3,11.37,0.62%,1.6696,3.34E+11
600015,华夏银行,金融业,货币金融服务,7.31,7.33,0.27%,0.8174,1.13E+11
600016,民生银行,金融业,货币金融服务,5.81,5.82,0.17%,0.8576,2.06E+11
600036,招商银行,金融业,货币金融服务,35,35.33,0.94%,1.8697,7.29E+11
600901,江苏租赁,金融业,货币金融服务,6.03,6,-0.50%,1.157,17919899808
600908,无锡银行,金融业,货币金融服务,5.34,5.3,-0.75%,1.4925,9795757563
600919,江苏银行,金融业,货币金融服务,6.67,6.64,-0.45%,0.8969,76655148000
600926,杭州银行,金融业,货币金融服务,8.1,8.06,-0.49%,0.615,41349415482
600928,西安银行,金融业,货币金融服务,6.73,6.69,-0.59%,1.1799,29733333337
601009,南京银行,金融业,货币金融服务,7.85,7.81,-0.51%,1.269,66246043886
601128,常熟银行,金融业,货币金融服务,7.79,7.91,1.54%,3.949,21680170367
601166,兴业银行,金融业,货币金融服务,17.95,18.16,1.17%,2.3282,3.77E+11
601169,北京银行,金融业,货币金融服务,5.27,5.27,0.00%,0.7561,1.11E+11
601229,上海银行,金融业,货币金融服务,9.1,9.05,-0.55%,0.8753,1.29E+11
601288,农业银行,金融业,货币金融服务,3.42,3.43,0.29%,0.5831,1.10E+12
601328,交通银行,金融业,货币金融服务,5.49,5.47,-0.36%,0.7273,2.15E+11
601398,工商银行,金融业,货币金融服务,5.46,5.42,-0.73%,0.9141,1.46E+12
601577,长沙银行,金融业,货币金融服务,8.66,8.64,-0.23%,0.9217,29562224435
601818,光大银行,金融业,货币金融服务,3.74,3.72,-0.53%,0.8,1.48E+11
601838,成都银行,金融业,货币金融服务,8.07,8.11,0.50%,0.8631,29295358319
601860,紫金银行,金融业,货币金融服务,6.45,6.36,-1.40%,1.8605,23283253334
601939,建设银行,金融业,货币金融服务,7.03,6.99,-0.57%,0.7072,67059666666
601988,中国银行,金融业,货币金融服务,3.57,3.56,-0.28%,0.838,7.50E+11
601997,贵阳银行,金融业,货币金融服务,8.15,8.19,0.49%,1.221,26355654725
601998,中信银行,金融业,货币金融服务,5.57,5.54,-0.54%,1.4311,1.89E+11
603323,苏农银行,金融业,货币金融服务,5.17,5.15,-0.39%,0.9653,9285766946
166,申万宏源,金融业,资本市场服务,4.86,4.89,0.62%,2.268,1.10E+11
617,中油资本,金融业,资本市场服务,11.74,11.64,-0.85%,2.3316,1.05E+11
666,经纬纺机,金融业,资本市场服务,12.49,12.34,-1.20%,1.684,6457892200
686,东北证券,金融业,资本市场服务,8.66,8.57,-1.04%,2.4083,20057681482
712,锦龙股份,金融业,资本市场服务,12.38,12.21,-1.37%,2.8203,10940160000
728,国元证券,金融业,资本市场服务,8.92,8.9,-0.22%,1.7917,29952478718
750,国海证券,金融业,资本市场服务,5.21,5.13,-1.54%,2.2901,21625730316
776,广发证券,金融业,资本市场服务,13.22,13.12,-0.76%,1.8113,77661104008
783,长江证券,金融业,资本市场服务,7.19,7.08,-1.53%,2.3644,39149281529
987,越秀金控,金融业,资本市场服务,9.17,9.18,0.11%,3.388,25271482042
2500,山西证券,金融业,资本市场服务,8.04,7.94,-1.24%,2.1223,22460077715
2670,国盛金控,金融业,资本市场服务,10.76,10.62,-1.30%,2.3148,20550599015
2673,西部证券,金融业,资本市场服务,9.46,9.34,-1.27%,2.0042,32707183452
2736,国信证券,金融业,资本市场服务,13.75,13.79,0.29%,5.0222,1.13E+11
2797,第一创业,金融业,资本市场服务,6.5,6.46,-0.62%,6.7416,22625504000
2926,华西证券,金融业,资本市场服务,9.75,9.84,0.92%,2.9683,25830000000
2939,长城证券,金融业,资本市场服务,16.68,16.48,-1.20%,3.6822,51144120184
2945,华林证券,金融业,资本市场服务,18.12,17.86,-1.43%,5.1031,48222000000
300309,吉艾科技,金融业,资本市场服务,5.57,5.51,-1.08%,2.3423,4882541945
600030,中信证券,金融业,资本市场服务,23,22.76,-1.04%,1.8158,2.24E+11
600061,国投资本,金融业,资本市场服务,13.19,13.03,-1.21%,2.5699,55079500343
600109,国金证券,金融业,资本市场服务,9.08,8.98,-1.10%,1.6538,27158746604
600155,华创阳安,金融业,资本市场服务,13.32,13.07,-1.88%,3.9823,22736005389
600369,西南证券,金融业,资本市场服务,4.79,4.81,0.42%,2.714,27152974886
600621,华鑫股份,金融业,资本市场服务,12.95,12.89,-0.46%,3.2037,13674991874
600695,绿庭投资,金融业,资本市场服务,5.47,5.35,-2.19%,2.7574,1960599263
600837,海通证券,金融业,资本市场服务,13.77,13.81,0.29%,1.8064,1.12E+11
600864,哈投股份,金融业,资本市场服务,6.84,6.83,-0.15%,2.4673,14210296652
600909,华安证券,金融业,资本市场服务,6.33,6.42,1.42%,3.4537,23246820000
600958,东方证券,金融业,资本市场服务,10.38,10.41,0.29%,1.4437,62112054109
600999,招商证券,金融业,资本市场服务,16.9,16.84,-0.36%,1.2353,96308097229
601066,中信建投,金融业,资本市场服务,18.79,18.8,0.05%,6.878,1.20E+11
601099,太平洋,金融业,资本市场服务,3.64,3.61,-0.82%,2.1858,24606902096
601108,财通证券,金融业,资本市场服务,10.05,9.93,-1.19%,2.5692,35638770000
601162,天风证券,金融业,资本市场服务,9.22,9.07,-1.63%,3.3623,46982600000
601198,东兴证券,金融业,资本市场服务,11,10.92,-0.73%,2.0758,30116930374
601211,国泰君安,金融业,资本市场服务,17.42,17.52,0.57%,1.6515,1.32E+11
601236,红塔证券,金融业,资本市场服务,15.7,15.13,-3.63%,6.125,54973423702
601375,中原证券,金融业,资本市场服务,4.98,4.9,-1.61%,2.8112,13101157930
601377,兴业证券,金融业,资本市场服务,6.33,6.35,0.32%,1.8898,42523865130
601555,东吴证券,金融业,资本市场服务,9.57,9.41,-1.67%,3.0114,28230000000
601688,华泰证券,金融业,资本市场服务,20.22,20.03,-0.94%,2.3028,1.31E+11
601788,光大证券,金融业,资本市场服务,11.15,11.11,-0.36%,1.7025,43403424101
601878,浙商证券,金融业,资本市场服务,8.42,8.38,-0.48%,1.5439,27933333892
601881,中国银河,金融业,资本市场服务,11,10.98,-0.18%,2.7753,70780089882
601901,方正证券,金融业,资本市场服务,6.93,6.85,-1.15%,1.7467,56389894556
601990,南京证券,金融业,资本市场服务,7.65,7.57,-1.05%,2.8646,24972093168
900919,绿庭B股,金融业,资本市场服务,0.342,0.338,-1.17%,2.0468,780027305.2
627,天茂集团,金融业,保险业,,,#DIV/0!,,35276092238
600291,西水股份,金融业,保险业,9.17,9.19,0.22%,2.7293,10045261634
601318,中国平安,金融业,保险业,88.3,87.94,-0.41%,0.8027,9.53E+11
601319,中国人保,金融业,保险业,8.53,8.48,-0.59%,1.9837,3.01E+11
601336,新华保险,金融业,保险业,51.65,51.24,-0.79%,1.4434,1.07E+11
601601,中国太保,金融业,保险业,37.85,37.92,0.18%,1.3337,2.38E+11
601628,中国人寿,金融业,保险业,29.08,28.81,-0.93%,1.5753,6.00E+11
416,民生控股,金融业,其他金融业,5.83,5.74,-1.54%,4.4521,3052942376
563,陕国投A,金融业,其他金融业,4.34,4.26,-1.84%,2.7523,16886694724
567,海德股份,金融业,其他金融业,8.33,8.39,0.72%,3.0012,5379155589
2423,中粮资本,金融业,其他金融业,8.77,8.87,1.14%,4.7945,20437416450
2647,仁东控股,金融业,其他金融业,16.7,16.15,-3.29%,5.0898,9042976898
300023,宝德股份,金融业,其他金融业,8,7.95,-0.62%,3.616,2513048861
600053,九鼎投资,金融业,其他金融业,21.89,22.1,0.96%,4.2766,9581251680
600120,浙江东方,金融业,其他金融业,12.3,12.18,-0.98%,1.7886,13845061066
600318,新力金融,金融业,其他金融业,7.88,7.75,-1.65%,2.1546,3978574325
600390,五矿资本,金融业,其他金融业,8.6,8.62,0.23%,1.9744,32311103543
600599,熊猫金控,金融业,其他金融业,13.11,12.94,-1.30%,2.5095,2148040000
600643,爱建集团,金融业,其他金融业,8.81,8.71,-1.14%,1.5891,14126944557
600705,中航资本,金融业,其他金融业,4.75,4.76,0.21%,2.1008,42727310646
600816,安信信托,金融业,其他金融业,4.73,4.65,-1.69%,3.7815,25431491323
2,万科A,房地产业,房地产业,26.78,27.17,1.46%,2.4554,2.64E+11
6,深振业A,房地产业,房地产业,5.89,5.54,-5.94%,7.5786,7478972555
7,全新好,房地产业,房地产业,7.6,7.54,-0.79%,3.1209,2612218252
11,深物业A,房地产业,房地产业,10.8,10.39,-3.80%,6.6337,5489804291
14,沙河股份,房地产业,房地产业,9.63,9.55,-0.83%,7.5963,1926284536
31,大悦城,房地产业,房地产业,6.71,6.6,-1.64%,2.0802,25910744231
36,华联控股,房地产业,房地产业,4.89,4.66,-4.70%,5.4167,6915132557
